ground_index,latitude_deg,longitude_deg,minimum_visible_satellites,mean_visible_satellites,maximum_visible_satellites,mean_minimum_slant_distance_km
2731,47.0,95.0,7,9.072916666666666,11,569.909614911541
2732,47.0,96.0,7,9.07638888888889,11,569.9623720652221
2733,47.0,97.0,7,9.052083333333334,11,569.7310729930256
2734,47.0,98.0,7,9.0625,11,569.5895745246183
2735,47.0,99.0,7,9.086805555555555,11,569.6432472090214
2736,47.0,100.0,7,9.090277777777779,11,569.8580943901204
2737,47.0,101.0,7,9.07638888888889,11,569.9224666720828
2738,47.0,102.0,7,9.07986111111111,11,569.7444785278806
2739,47.0,103.0,7,9.07638888888889,11,569.6292027645412
2740,47.0,104.0,7,9.065972222222221,11,569.7186125265646
2741,47.0,105.0,7,9.059027777777779,11,569.8272809659469
2742,47.0,106.0,7,9.04861111111111,11,569.738978510893
2743,47.0,107.0,7,9.03125,11,569.5917288761186
2744,47.0,108.0,7,9.0625,11,569.662826986656
2745,47.0,109.0,7,9.07638888888889,11,569.7822326133252
2746,47.0,110.0,7,9.100694444444445,11,569.8682413766633
2747,47.0,111.0,7,9.072916666666666,11,569.6547453258693
2748,47.0,112.0,7,9.065972222222221,11,569.4490835415547
2749,47.0,113.0,7,9.07986111111111,11,569.5048467754059
2750,47.0,114.0,7,9.072916666666666,11,569.7943029769334
2751,47.0,115.0,7,9.086805555555555,11,569.8819916494222
2752,47.0,116.0,7,9.04861111111111,11,569.7146599517296
2753,47.0,117.0,7,9.038194444444445,11,569.5415769437465
2754,47.0,118.0,7,9.041666666666666,11,569.5942477063413
2755,47.0,119.0,7,9.04861111111111,11,569.7556116641056
2756,47.0,120.0,7,9.055555555555555,11,569.8459732809363
2757,47.0,121.0,7,9.07986111111111,11,569.6818908279482
2758,47.0,122.0,7,9.09375,11,569.6615200645963
2759,47.0,123.0,7,9.07986111111111,11,569.7575633625219
2760,47.0,124.0,7,9.07638888888889,11,569.8788395066517
2761,47.0,125.0,7,9.09375,11,569.747279912483
2762,47.0,126.0,7,9.097222222222221,11,569.6214400361736
2763,47.0,127.0,7,9.086805555555555,11,569.606903647066
2764,47.0,128.0,7,9.072916666666666,11,569.869193886738
2765,47.0,129.0,7,9.0625,11,569.9781619878951
2766,47.0,130.0,7,9.03125,11,569.8317711231397
2767,47.0,131.0,7,9.055555555555555,11,569.5813990529837
2768,47.0,132.0,7,9.059027777777779,11,569.642281508478
2769,47.0,133.0,7,9.097222222222221,11,569.8237458934783
2770,47.0,134.0,7,9.090277777777779,11,569.858018798676
2771,47.0,135.0,7,9.07986111111111,11,569.6676542735164
2772,48.0,73.0,8,9.04861111111111,10,565.4107056125292
2773,48.0,74.0,8,9.020833333333334,10,565.246765638452
2774,48.0,75.0,8,9.027777777777779,10,565.2692303904254
2775,48.0,76.0,8,9.059027777777779,10,565.4092015516271
2776,48.0,77.0,8,9.07638888888889,10,565.3400433179609
2777,48.0,78.0,8,9.069444444444445,10,565.2854183724298
2778,48.0,79.0,8,9.052083333333334,10,565.3321462882096
2779,48.0,80.0,8,9.069444444444445,10,565.3344347382362
2780,48.0,81.0,8,9.065972222222221,10,565.4495139929671
2781,48.0,82.0,8,9.052083333333334,10,565.5237304710141
2782,48.0,83.0,8,9.038194444444445,10,565.3090209598707
2783,48.0,84.0,8,9.034722222222221,10,565.1770585626309
2784,48.0,85.0,8,9.041666666666666,10,565.3493171586861
2785,48.0,86.0,8,9.055555555555555,10,565.4542180488522
2786,48.0,87.0,8,9.020833333333334,10,565.406629854278
2787,48.0,88.0,8,9.04513888888889,10,565.3532911665834
2788,48.0,89.0,8,9.090277777777779,10,565.281395670126
2789,48.0,90.0,8,9.07638888888889,10,565.3065234830192
2790,48.0,91.0,8,9.07986111111111,10,565.4394823469679
2791,48.0,92.0,8,9.07638888888889,10,565.3569385361911
2792,48.0,93.0,8,9.055555555555555,10,565.1892302782328
2793,48.0,94.0,8,9.041666666666666,10,565.3168716939584
2794,48.0,95.0,8,9.041666666666666,10,565.412889420984
2795,48.0,96.0,8,9.0625,10,565.320457326831
2796,48.0,97.0,8,9.04513888888889,10,565.2346069000127
2797,48.0,98.0,8,9.04513888888889,10,565.1994911470964
2798,48.0,99.0,8,9.034722222222221,10,565.1798848716702
2799,48.0,100.0,8,9.0625,10,565.3645948308266
2800,48.0,101.0,8,9.09375,10,565.4379018813156
2801,48.0,102.0,8,9.072916666666666,10,565.2835195132495
2802,48.0,103.0,8,9.038194444444445,10,565.2185887619777
2803,48.0,104.0,8,9.086805555555555,10,565.3560387525204
2804,48.0,105.0,8,9.052083333333334,10,565.3626793523089
2805,48.0,106.0,8,9.027777777777779,10,565.3614933330836
2806,48.0,107.0,8,9.034722222222221,10,565.3018917036796
2807,48.0,108.0,8,9.041666666666666,10,565.253795858461
2808,48.0,109.0,8,9.0625,10,565.3501977261462
2809,48.0,110.0,8,9.055555555555555,10,565.5249710528784
2810,48.0,111.0,8,9.041666666666666,10,565.3705946858613
2811,48.0,112.0,8,9.072916666666666,10,565.2263957053282
2812,48.0,113.0,8,9.059027777777779,10,565.3237257559011
2813,48.0,114.0,8,9.059027777777779,10,565.4426184437923
2814,48.0,115.0,8,9.072916666666666,10,565.4461278648946
2815,48.0,116.0,8,9.065972222222221,10,565.4085435617143
2816,48.0,117.0,8,9.038194444444445,10,565.2845143168847
2817,48.0,118.0,8,9.024305555555555,10,565.2626753023385
2818,48.0,119.0,8,9.059027777777779,10,565.3862650247092
2819,48.0,120.0,8,9.0625,10,565.3619016111247
2820,48.0,121.0,8,9.069444444444445,10,565.2154499909832
2821,48.0,122.0,8,9.052083333333334,10,565.3052089726577
2822,48.0,123.0,8,9.069444444444445,10,565.4089087177302
2823,48.0,124.0,8,9.065972222222221,10,565.4054076548285
2824,48.0,125.0,8,9.0625,10,565.3591070354464
2825,48.0,126.0,8,9.04861111111111,10,565.2016324597782
2826,48.0,127.0,8,9.065972222222221,10,565.1179925896955
2827,48.0,128.0,8,9.072916666666666,10,565.3002417490222
2828,48.0,129.0,8,9.059027777777779,10,565.4344504923466
2829,48.0,130.0,8,9.01736111111111,10,565.3170718931754
2830,48.0,131.0,8,9.0625,10,565.2308551028359
2831,48.0,132.0,8,9.0625,10,565.2576377092729
2832,48.0,133.0,8,9.04861111111111,10,565.3025349610994
2833,48.0,134.0,8,9.052083333333334,10,565.4075896209238
2834,48.0,135.0,8,9.065972222222221,10,565.38411640602
2835,49.0,73.0,6,8.555555555555555,10,560.5381432804139
2836,49.0,74.0,6,8.604166666666666,11,560.7354042720623
2837,49.0,75.0,6,8.60763888888889,11,560.7481258122959
2838,49.0,76.0,6,8.60763888888889,11,560.5305177908957
2839,49.0,77.0,6,8.572916666666666,10,560.551037575009
2840,49.0,78.0,6,8.57986111111111,11,560.6748017614186
2841,49.0,79.0,6,8.59375,10,560.770878306913
2842,49.0,80.0,6,8.57638888888889,11,560.7032887178794
2843,49.0,81.0,6,8.590277777777779,10,560.5398159513429
2844,49.0,82.0,6,8.60763888888889,11,560.4947967275889
2845,49.0,83.0,6,8.618055555555555,11,560.7002507167555
2846,49.0,84.0,6,8.614583333333334,11,560.8452327636104
2847,49.0,85.0,6,8.572916666666666,11,560.6658863345849
2848,49.0,86.0,6,8.590277777777779,11,560.5289986304804
2849,49.0,87.0,6,8.583333333333334,11,560.5720463586408
2850,49.0,88.0,6,8.597222222222221,10,560.6854661205621
2851,49.0,89.0,6,8.590277777777779,11,560.7389639032176
2852,49.0,90.0,6,8.59375,11,560.6297367385479
2853,49.0,91.0,6,8.572916666666666,10,560.5215559327221
2854,49.0,92.0,6,8.57986111111111,10,560.5843787832015
2855,49.0,93.0,6,8.583333333333334,10,560.7969432002538
2856,49.0,94.0,6,8.59375,11,560.6881075869474
2857,49.0,95.0,6,8.600694444444445,11,560.4959289467948
2858,49.0,96.0,6,8.586805555555555,11,560.5256949339862
2859,49.0,97.0,6,8.57986111111111,10,560.6453363571259
2860,49.0,98.0,6,8.597222222222221,11,560.7705221715282
2861,49.0,99.0,6,8.600694444444445,10,560.7149780700674
2862,49.0,100.0,6,8.572916666666666,11,560.5250366494241
2863,49.0,101.0,6,8.572916666666666,10,560.4644497043566
2864,49.0,102.0,6,8.604166666666666,11,560.6811746125865
2865,49.0,103.0,6,8.583333333333334,10,560.7699031817493
2866,49.0,104.0,6,8.57638888888889,10,560.60905097797
2867,49.0,105.0,6,8.59375,11,560.5606385029678
2868,49.0,106.0,6,8.604166666666666,11,560.5947653576982
2869,49.0,107.0,6,8.600694444444445,11,560.7218350921526
2870,49.0,108.0,6,8.604166666666666,11,560.745594807974
2871,49.0,109.0,6,8.583333333333334,10,560.5970144944504
2872,49.0,110.0,6,8.583333333333334,10,560.4727575798108
2873,49.0,111.0,6,8.59375,11,560.6521918042977
2874,49.0,112.0,6,8.57638888888889,11,560.8388639066828
2875,49.0,113.0,6,8.586805555555555,11,560.7353946801514
2876,49.0,114.0,6,8.61111111111111,11,560.5499475221656
2877,49.0,115.0,6,8.597222222222221,10,560.5279989083881
2878,49.0,116.0,6,8.590277777777779,10,560.6359204438002
2879,49.0,117.0,6,8.59375,11,560.7885408994429
2880,49.0,118.0,6,8.59375,11,560.7281119636953
2881,49.0,119.0,6,8.586805555555555,11,560.5494724052691
2882,49.0,120.0,6,8.600694444444445,11,560.5319545850134
2883,49.0,121.0,6,8.597222222222221,10,560.7286081124759
2884,49.0,122.0,6,8.590277777777779,11,560.7295138247632
2885,49.0,123.0,6,8.590277777777779,11,560.5955122329917
2886,49.0,124.0,6,8.559027777777779,10,560.5194139195655
2887,49.0,125.0,6,8.572916666666666,11,560.582857039439
2888,49.0,126.0,6,8.583333333333334,11,560.7307907079359
2889,49.0,127.0,6,8.597222222222221,10,560.7801592260628
2890,49.0,128.0,6,8.586805555555555,11,560.5693565414188
2891,49.0,129.0,6,8.586805555555555,11,560.4499311904251
2892,49.0,130.0,6,8.600694444444445,11,560.6099159894388
2893,49.0,131.0,6,8.597222222222221,11,560.7738488776408
2894,49.0,132.0,6,8.57986111111111,10,560.7082164336093
2895,49.0,133.0,6,8.590277777777779,10,560.5837892495416
2896,49.0,134.0,6,8.61111111111111,11,560.5258546221895
2897,49.0,135.0,6,8.586805555555555,11,560.6250814325367
2898,50.0,73.0,6,7.770833333333333,10,558.743660439719
2899,50.0,74.0,6,7.805555555555555,10,558.6960923629928
2900,50.0,75.0,6,7.78125,10,558.6843362942632
2901,50.0,76.0,6,7.763888888888889,10,558.7532758070604
2902,50.0,77.0,6,7.763888888888889,10,558.8182891553638
2903,50.0,78.0,6,7.777777777777778,10,558.7317049346672
2904,50.0,79.0,6,7.774305555555555,10,558.6297442632949
2905,50.0,80.0,6,7.788194444444445,10,558.6967423237688
2906,50.0,81.0,6,7.784722222222222,9,558.778896497129
2907,50.0,82.0,6,7.767361111111111,10,558.7617780747516
2908,50.0,83.0,6,7.774305555555555,10,558.6967498891885
2909,50.0,84.0,6,7.809027777777778,10,558.6801312950272
2910,50.0,85.0,6,7.798611111111111,10,558.7022122225467
2911,50.0,86.0,6,7.756944444444445,10,558.7773582059417
2912,50.0,87.0,6,7.767361111111111,10,558.746823069821
2913,50.0,88.0,6,7.795138888888889,10,558.6724795250859
2914,50.0,89.0,6,7.784722222222222,10,558.6691271301257
2915,50.0,90.0,6,7.78125,10,558.7581945879332
2916,50.0,91.0,6,7.756944444444445,10,558.8031170160233
2917,50.0,92.0,6,7.763888888888889,10,558.7612962208075
2918,50.0,93.0,6,7.795138888888889,10,558.7081077057313
2919,50.0,94.0,6,7.774305555555555,10,558.6767460486492
2920,50.0,95.0,6,7.767361111111111,10,558.7709672189856
2921,50.0,96.0,6,7.791666666666667,10,558.8260960271687
2922,50.0,97.0,6,7.795138888888889,10,558.7390537361042
2923,50.0,98.0,6,7.763888888888889,10,558.661008671945
2924,50.0,99.0,6,7.78125,10,558.7356158976701
2925,50.0,100.0,6,7.78125,10,558.8058367395212
2926,50.0,101.0,6,7.770833333333333,10,558.7888919014367
2927,50.0,102.0,6,7.784722222222222,10,558.7123648440767
2928,50.0,103.0,6,7.784722222222222,10,558.6859250021898
2929,50.0,104.0,6,7.753472222222222,10,558.7249938250677
2930,50.0,105.0,6,7.767361111111111,10,558.8104738315859
2931,50.0,106.0,6,7.760416666666667,10,558.7688371716044
2932,50.0,107.0,6,7.777777777777778,10,558.6686080071664
2933,50.0,108.0,6,7.809027777777778,10,558.678660550941
2934,50.0,109.0,6,7.791666666666667,10,558.738407072085
2935,50.0,110.0,6,7.756944444444445,10,558.7648053263682
2936,50.0,111.0,6,7.774305555555555,10,558.7431295501008
2937,50.0,112.0,6,7.788194444444445,9,558.6722614790244
2938,50.0,113.0,6,7.795138888888889,10,558.6611766349807
2939,50.0,114.0,6,7.784722222222222,10,558.7369582872049
2940,50.0,115.0,6,7.784722222222222,10,558.7812317101427
2941,50.0,116.0,6,7.78125,10,558.6903094426964
2942,50.0,117.0,6,7.78125,10,558.6602605129005
2943,50.0,118.0,6,7.774305555555555,10,558.7257872882376
2944,50.0,119.0,6,7.767361111111111,10,558.7911966862545
2945,50.0,120.0,6,7.788194444444445,10,558.7775645593304
2946,50.0,121.0,6,7.791666666666667,10,558.7196102760287
2947,50.0,122.0,6,7.777777777777778,10,558.6671419405203
2948,50.0,123.0,6,7.777777777777778,10,558.7102104674333
2949,50.0,124.0,6,7.767361111111111,9,558.8126666438703
2950,50.0,125.0,6,7.767361111111111,10,558.7677360356154
2951,50.0,126.0,6,7.756944444444445,10,558.688720892294
2952,50.0,127.0,6,7.784722222222222,10,558.7042719507823
2953,50.0,128.0,6,7.795138888888889,10,558.7697147177684
2954,50.0,129.0,6,7.774305555555555,10,558.8062322812643
2955,50.0,130.0,6,7.777777777777778,10,558.7649754708048
2956,50.0,131.0,6,7.767361111111111,10,558.6876610713647
2957,50.0,132.0,6,7.767361111111111,10,558.6881110791447
2958,50.0,133.0,6,7.78125,10,558.7937540975049
2959,50.0,134.0,6,7.763888888888889,10,558.800667000641
2960,50.0,135.0,6,7.784722222222222,10,558.6917350373981
2961,51.0,73.0,4,6.642361111111111,8,568.9568968599227
2962,51.0,74.0,4,6.642361111111111,8,568.7907949414438
2963,51.0,75.0,5,6.677083333333333,8,568.7949108545733
2964,51.0,76.0,5,6.680555555555555,8,568.9975338116158
2965,51.0,77.0,4,6.645833333333333,8,568.9579052322596
2966,51.0,78.0,5,6.677083333333333,8,568.8833886021707
2967,51.0,79.0,5,6.694444444444445,8,568.8708468332184
2968,51.0,80.0,4,6.684027777777778,8,568.8518359598269
2969,51.0,81.0,4,6.666666666666667,8,568.9452735551337
2970,51.0,82.0,4,6.680555555555555,8,569.0456221772796
2971,51.0,83.0,5,6.680555555555555,8,568.8702417862819
2972,51.0,84.0,4,6.628472222222222,8,568.729164362095
2973,51.0,85.0,4,6.638888888888889,8,568.9082510266996
2974,51.0,86.0,5,6.670138888888889,8,569.0209100872319
2975,51.0,87.0,5,6.663194444444445,8,568.9357871160028
2976,51.0,88.0,4,6.684027777777778,8,568.865840861719
2977,51.0,89.0,4,6.673611111111111,8,568.824095645122
2978,51.0,90.0,5,6.684027777777778,8,568.8930982351606
2979,51.0,91.0,5,6.704861111111111,8,569.0288995563202
2980,51.0,92.0,4,6.680555555555555,8,568.9431342572697
2981,51.0,93.0,4,6.649305555555555,8,568.7302684245084
2982,51.0,94.0,5,6.677083333333333,8,568.8661230432731
2983,51.0,95.0,5,6.684027777777778,8,568.9712063249116
2984,51.0,96.0,4,6.631944444444445,8,568.9369300953514
2985,51.0,97.0,4,6.645833333333333,8,568.869839969335
2986,51.0,98.0,5,6.680555555555555,8,568.8194671501238
2987,51.0,99.0,5,6.677083333333333,8,568.7984577268679
2988,51.0,100.0,4,6.677083333333333,8,568.9759126260321
2989,51.0,101.0,4,6.690972222222222,8,569.0323682647324
2990,51.0,102.0,5,6.677083333333333,8,568.8501437279215
2991,51.0,103.0,5,6.677083333333333,8,568.7674238673317
2992,51.0,104.0,4,6.680555555555555,8,568.9156434382643
2993,51.0,105.0,4,6.642361111111111,8,568.9627654726687
2994,51.0,106.0,5,6.649305555555555,8,568.9307526952003
2995,51.0,107.0,5,6.65625,8,568.8550733162914
2996,51.0,108.0,4,6.628472222222222,8,568.7813407345415
2997,51.0,109.0,4,6.666666666666667,8,568.8976938730893
2998,51.0,110.0,5,6.677083333333333,8,569.0764225323724
2999,51.0,111.0,5,6.6875,8,568.916517453617
3000,51.0,112.0,4,6.666666666666667,8,568.7614069057687
3001,51.0,113.0,4,6.680555555555555,8,568.8922999622974
3002,51.0,114.0,5,6.694444444444445,8,568.9783053230954
3003,51.0,115.0,5,6.666666666666667,8,568.9870050878484
3004,51.0,116.0,4,6.659722222222222,8,568.9085403202878
3005,51.0,117.0,4,6.638888888888889,8,568.8101550493939
3006,51.0,118.0,5,6.663194444444445,8,568.801420299631
3007,51.0,119.0,4,6.642361111111111,8,569.0066835911354
3008,51.0,120.0,4,6.652777777777778,8,568.9891560614528
3009,51.0,121.0,5,6.680555555555555,8,568.7910090187771
3010,51.0,122.0,5,6.694444444444445,8,568.8308417571528
3011,51.0,123.0,4,6.684027777777778,8,568.941033770752
3012,51.0,124.0,4,6.670138888888889,8,568.9659089815245
3013,51.0,125.0,4,6.680555555555555,8,568.969408012126
3014,51.0,126.0,5,6.677083333333333,8,568.8317181734005
3015,51.0,127.0,5,6.673611111111111,8,568.7548187147809
3016,51.0,128.0,4,6.645833333333333,8,568.9242218549068
3017,51.0,129.0,4,6.642361111111111,8,569.046131115801
3018,51.0,130.0,5,6.677083333333333,8,568.854525993373
3019,51.0,131.0,4,6.642361111111111,8,568.7749162245267
3020,51.0,132.0,4,6.673611111111111,8,568.8388765478121
3021,51.0,133.0,5,6.666666666666667,8,568.9305551250726
3022,51.0,134.0,5,6.6875,8,568.9865173634189
3023,51.0,135.0,4,6.684027777777778,8,568.943705958143
3024,52.0,73.0,4,5.298611111111111,7,599.6719955903391
3025,52.0,74.0,4,5.284722222222222,7,599.5158549072067
3026,52.0,75.0,4,5.298611111111111,7,599.5232381809466
3027,52.0,76.0,4,5.274305555555555,7,599.6729975033913
3028,52.0,77.0,4,5.309027777777778,7,599.6414259694352
3029,52.0,78.0,4,5.302083333333333,7,599.5656728348167
3030,52.0,79.0,4,5.291666666666667,7,599.5598621512903
3031,52.0,80.0,4,5.309027777777778,7,599.5576832015943
3032,52.0,81.0,4,5.298611111111111,7,599.6575232791109
3033,52.0,82.0,4,5.267361111111111,7,599.7338766701563
3034,52.0,83.0,4,5.309027777777778,7,599.5980580113571
3035,52.0,84.0,4,5.277777777777778,7,599.4884879205653
3036,52.0,85.0,4,5.291666666666667,7,599.6568164083163
3037,52.0,86.0,4,5.295138888888889,7,599.6896986443253
3038,52.0,87.0,4,5.302083333333333,7,599.6227049554308
3039,52.0,88.0,4,5.270833333333333,7,599.58103286631
3040,52.0,89.0,4,5.284722222222222,7,599.5531218852707
3041,52.0,90.0,4,5.3125,7,599.5613763941499
3042,52.0,91.0,4,5.305555555555555,7,599.6645253610856
3043,52.0,92.0,4,5.302083333333333,7,599.631840546223
3044,52.0,93.0,4,5.284722222222222,7,599.4653484080615
3045,52.0,94.0,4,5.270833333333333,7,599.5670680476821
3046,52.0,95.0,4,5.305555555555555,7,599.6614669624006
3047,52.0,96.0,4,5.305555555555555,7,599.6138084641769
3048,52.0,97.0,4,5.302083333333333,7,599.554000074198
3049,52.0,98.0,4,5.298611111111111,7,599.4960744871277
3050,52.0,99.0,4,5.302083333333333,7,599.489580953206
3051,52.0,100.0,4,5.295138888888889,7,599.6213066421839
3052,52.0,101.0,4,5.288194444444445,7,599.6734954099524
3053,52.0,102.0,4,5.302083333333333,7,599.5371141527065
3054,52.0,103.0,4,5.284722222222222,7,599.4773601342052
3055,52.0,104.0,4,5.305555555555555,7,599.6237883011272
3056,52.0,105.0,4,5.291666666666667,7,599.6358414680982
3057,52.0,106.0,4,5.302083333333333,7,599.632384131709
3058,52.0,107.0,4,5.277777777777778,7,599.5915397850255
3059,52.0,108.0,4,5.274305555555555,7,599.5471685778851
3060,52.0,109.0,4,5.302083333333333,7,599.5942397471829
3061,52.0,110.0,4,5.315972222222222,7,599.7255399923556
3062,52.0,111.0,4,5.3125,7,599.630829324236
3063,52.0,112.0,4,5.284722222222222,7,599.5015720568161
3064,52.0,113.0,4,5.277777777777778,7,599.5884298654045
3065,52.0,114.0,4,5.288194444444445,7,599.6652915182267
3066,52.0,115.0,4,5.319444444444445,7,599.6691710075623
3067,52.0,116.0,4,5.267361111111111,7,599.6214108731592
3068,52.0,117.0,4,5.270833333333333,7,599.5508508973958
3069,52.0,118.0,4,5.329861111111111,7,599.5598783400543
3070,52.0,119.0,4,5.288194444444445,7,599.6746078968162
3071,52.0,120.0,4,5.284722222222222,7,599.6643844778965
3072,52.0,121.0,4,5.288194444444445,7,599.5074328549231
3073,52.0,122.0,4,5.267361111111111,7,599.5401289828269
3074,52.0,123.0,4,5.291666666666667,7,599.6156308613164
3075,52.0,124.0,4,5.3125,7,599.6342470234902
3076,52.0,125.0,4,5.302083333333333,7,599.6151693099533
3077,52.0,126.0,4,5.28125,7,599.5205515647745
3078,52.0,127.0,4,5.291666666666667,7,599.4542009753345
3079,52.0,128.0,4,5.277777777777778,7,599.5943404977002
3080,52.0,129.0,4,5.288194444444445,7,599.6747082159085
3081,52.0,130.0,4,5.326388888888889,7,599.5723894372741
3082,52.0,131.0,4,5.277777777777778,7,599.4935408851302
3083,52.0,132.0,4,5.270833333333333,7,599.5484938786226
3084,52.0,133.0,4,5.326388888888889,7,599.6100806264062
3085,52.0,134.0,4,5.3125,7,599.647507694136
3086,52.0,135.0,4,5.28125,7,599.6091629631222
3087,53.0,73.0,2,3.6666666666666665,5,649.4339255424525
3088,53.0,74.0,2,3.673611111111111,5,649.3437318658493
3089,53.0,75.0,2,3.7118055555555554,5,649.3389872966146
3090,53.0,76.0,2,3.6875,5,649.4560535836431
3091,53.0,77.0,2,3.642361111111111,5,649.4212231194846
3092,53.0,78.0,2,3.6805555555555554,5,649.3752928764384
3093,53.0,79.0,2,3.670138888888889,5,649.4014244545459
3094,53.0,80.0,2,3.6770833333333335,5,649.3868452456719
3095,53.0,81.0,2,3.6527777777777777,5,649.458824726874
3096,53.0,82.0,2,3.6770833333333335,5,649.5079142053157
3097,53.0,83.0,2,3.6979166666666665,5,649.4069944783284
3098,53.0,84.0,2,3.6770833333333335,5,649.3474334104282
3099,53.0,85.0,2,3.670138888888889,5,649.4511401425731
3100,53.0,86.0,2,3.6770833333333335,5,649.4733984897456
3101,53.0,87.0,2,3.6944444444444446,5,649.4028705542942
3102,53.0,88.0,2,3.6666666666666665,5,649.4039960150459
3103,53.0,89.0,2,3.6631944444444446,5,649.3782520969689
3104,53.0,90.0,2,3.673611111111111,5,649.3698318357748
3105,53.0,91.0,2,3.670138888888889,5,649.4472929005265
3106,53.0,92.0,2,3.6666666666666665,5,649.4275928343372
3107,53.0,93.0,2,3.6597222222222223,5,649.3229828261352
3108,53.0,94.0,2,3.6770833333333335,5,649.35738005484
3109,53.0,95.0,2,3.6875,5,649.4091264609851
3110,53.0,96.0,2,3.6631944444444446,5,649.3524047517042
3111,53.0,97.0,2,3.6805555555555554,5,649.3410531402438
3112,53.0,98.0,2,3.6979166666666665,5,649.3031868595376
3113,53.0,99.0,2,3.670138888888889,5,649.2927609204904
3114,53.0,100.0,2,3.642361111111111,5,649.3875136951597
3115,53.0,101.0,2,3.6493055555555554,5,649.4435913469024
3116,53.0,102.0,2,3.6840277777777777,5,649.3367183851307
3117,53.0,103.0,2,3.6840277777777777,5,649.3115648023618
3118,53.0,104.0,2,3.670138888888889,5,649.4210828054676
3119,53.0,105.0,2,3.65625,5,649.4328072048294
3120,53.0,106.0,2,3.6805555555555554,5,649.3998774635612
3121,53.0,107.0,2,3.6979166666666665,5,649.3816258510619
3122,53.0,108.0,2,3.6840277777777777,5,649.3632146895374
3123,53.0,109.0,2,3.673611111111111,5,649.3907811737076
3124,53.0,110.0,2,3.6875,5,649.5034892164774
3125,53.0,111.0,2,3.673611111111111,5,649.4378470397307
3126,53.0,112.0,2,3.6527777777777777,5,649.3741401491518
3127,53.0,113.0,2,3.6631944444444446,5,649.4289763966813
3128,53.0,114.0,2,3.670138888888889,5,649.4563197647758
3129,53.0,115.0,2,3.6770833333333335,5,649.4506766510505
3130,53.0,116.0,2,3.673611111111111,5,649.4313199669709
3131,53.0,117.0,2,3.6805555555555554,5,649.3911792731119
3132,53.0,118.0,2,3.6875,5,649.3504867351755
3133,53.0,119.0,2,3.670138888888889,5,649.4428845323825
3134,53.0,120.0,2,3.6666666666666665,5,649.4456159250149
3135,53.0,121.0,2,3.6840277777777777,5,649.3221949218218
3136,53.0,122.0,2,3.6875,5,649.3644756982035
3137,53.0,123.0,2,3.670138888888889,5,649.4037135242238
3138,53.0,124.0,2,3.642361111111111,5,649.4327920026866
3139,53.0,125.0,2,3.65625,5,649.3864256813705
3140,53.0,126.0,2,3.6805555555555554,5,649.3288358712662
3141,53.0,127.0,2,3.6840277777777777,5,649.2501934373333
3142,53.0,128.0,2,3.6631944444444446,5,649.3697540135784
3143,53.0,129.0,2,3.6666666666666665,5,649.4121691910211
3144,53.0,130.0,2,3.6840277777777777,5,649.3326783915809
3145,53.0,131.0,2,3.673611111111111,5,649.3179988747864
3146,53.0,132.0,2,3.6666666666666665,5,649.3591235911393
3147,53.0,133.0,2,3.6770833333333335,5,649.3915031074199
3148,53.0,134.0,2,3.673611111111111,5,649.4160627735382
3149,53.0,135.0,2,3.6666666666666665,5,649.4200487076164
